Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771993996040,1903.6227264404297,3750,0,1.0437500000000002,14088.97119140625,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,9.386093139648438,12.706459045410156,7.045112609863281,6.89666748046875,6.893257141113281,7.6303558349609375,82.58769989013672,47.0976676940918,9.87066650390625,22.341659545898438,34.71540069580078,43.61861801147461,8.114936828613281,10.701614379882813,7.6115875244140625,7.96307373046875,16486756352,6710886400,8572985344,0
199,1771993996041,1903.6305847167969,3750,0,1.0437500000000002,14088.996276855469,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,96.37869262695313,100,0,0,96.20909881591797,84.71668243408203,0,0,3.5015945434570313,0.7382278442382813,16486756352,6710886400,8573001728,0
199,1771993996241,2801.759292602539,2000,1,0.675,14090.267333984375,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,6.963775634765625,4.086235046386719,2.3281021118164063,0.5831756591796875,1.2255020141601563,5.714012145996094,11.2509765625,14.711700439453125,8.424118041992188,9.616043090820313,1.5076828002929688,1.5956497192382813,2.15545654296875,2.9145278930664063,1.5209884643554688,0.881866455078125,16486756352,6710886400,8572182528,0
200,1771993996441,305.6929016113281,3000,0,0.86875,14091.260482788086,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,9.595016479492188,2.8737411499023438,0.6609573364257813,0.8317718505859375,1.009429931640625,5.610313415527344,5.09521484375,11.592208862304688,4.993934631347656,8.186294555664063,4.0765533447265625,0.899261474609375,1.1962203979492188,4.350250244140625,0.994354248046875,0.8524856567382813,16486756352,6710886400,8572055552,0
199,1771993996642,2801.924057006836,3750,0,1.0437500000000002,14092.270904541016,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10.085433959960938,2.5178985595703125,1.819793701171875,1.0172348022460938,0.6936264038085938,6.251457214355469,7.322166442871094,9.199562072753906,4.4161376953125,9.478851318359375,1.0104217529296875,1.3270187377929688,2.2607421875,3.35687255859375,1.9686660766601563,1.8441696166992188,16486756352,6710886400,8572035072,0
199,1771993996842,2802.0950927734375,2000,1,0.675,14094.779678344727,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,9.441474914550781,4.178123474121094,0.903900146484375,1.1189422607421875,2.9676895141601563,4.146263122558594,7.251335144042969,16.772659301757813,5.931488037109375,9.464042663574219,26.175186157226563,35.56237030029297,1.0986175537109375,2.7851181030273438,1.7482223510742188,2.1766510009765625,16486756352,6710886400,8572100608,0
199,1771993997042,2802.2959594726563,2000,1,0.68125,14096.168167114258,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,9.88043212890625,4.271942138671875,1.31072998046875,1.3080215454101563,2.3451156616210938,3.4077301025390625,9.259529113769531,12.266090393066406,18.22039794921875,7.279899597167969,5.659446716308594,1.1258316040039063,2.2305908203125,2.7014389038085938,0.7318191528320313,1.1390457153320313,16486756352,6710886400,8569507840,0
199,1771993997242,305.8888244628906,1920,1,0.675,14097.271270751953,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10.820137023925781,2.1281814575195313,1.0868072509765625,1.3123779296875,1.2193603515625,6.689445495605469,4.528160095214844,13.933273315429688,6.977119445800781,8.135971069335938,2.5573501586914063,0.95465087890625,1.250213623046875,4.549530029296875,0.47255706787109375,0.8767623901367188,16486756352,6710886400,8569167872,0
199,1771993997443,1904.5240936279297,3750,0,1.0375,14098.355560302734,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,12.148033142089844,3.0471954345703125,1.229705810546875,1.3451461791992188,1.227508544921875,2.6256561279296875,6.710151672363281,10.331245422363281,4.37646484375,10.661323547363281,3.2635879516601563,0.6883316040039063,2.366058349609375,3.4249801635742188,0.663360595703125,0.8324432373046875,16486756352,6710886400,8569167872,0
199,1771993997643,2802.5894622802734,3750,0,1.0437500000000002,14099.464752197266,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10.707954406738281,3.5699462890625,1.436065673828125,1.7270278930664063,0.7006607055664063,4.5211944580078125,7.275779724121094,10.1483154296875,6.273193359375,12.380149841308594,2.4882049560546875,0.64862060546875,1.4696121215820313,3.0419082641601563,0.7147140502929688,0.8868408203125,16486756352,6710886400,8569147392,0
199,1771993997843,2802.682113647461,3750,0,1.0437500000000002,14100.55776977539,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,11.061988830566406,4.6038970947265625,2.3429031372070313,1.4559860229492188,2.08929443359375,5.713737487792969,8.180801391601563,9.274978637695313,6.454750061035156,9.927398681640625,1.776580810546875,0.7683486938476563,2.260345458984375,3.0066909790039063,1.2608413696289063,0.8965988159179688,16486756352,6710886400,8570220544,0
199,1771993998043,306.00868225097656,3000,0,0.86875,14101.686477661133,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10.0792236328125,4.304206848144531,1.1866836547851563,1.3579788208007813,1.7613449096679688,4.439979553222656,9.511833190917969,11.011199951171875,5.524864196777344,9.514335632324219,2.0386505126953125,0.7526626586914063,2.1678085327148438,2.5270309448242188,0.2291107177734375,0.35701751708984375,16486756352,6710886400,8568586240,0
200,1771993998244,1904.9354858398438,3000,0,0.85625,14102.832443237305,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,12.751228332519531,3.47314453125,0.5527267456054688,0.9042205810546875,1.0872421264648438,4.7113800048828125,7.7368316650390625,10.026985168457031,7.250801086425781,8.04486083984375,1.6150741577148438,0.48974609375,2.1937942504882813,1.729644775390625,0.15351104736328125,0.6812515258789063,16486756352,6710886400,8567951360,0
199,1771993998444,1082.7519836425781,3000,0,0.86875,14103.944366455078,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10.679794311523438,4.689750671386719,0.70220947265625,1.558380126953125,0.580322265625,4.614295959472656,8.889007568359375,8.684226989746094,8.972892761230469,8.616645812988281,3.1833877563476563,1.2523117065429688,1.6231613159179688,2.3841781616210938,0.766998291015625,1.1258316040039063,16486756352,6710886400,8567951360,0
199,1771993998644,2803.0516815185547,3000,0,0.8625,14105.02766418457,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,7.652656555175781,2.15826416015625,1.521453857421875,1.5647811889648438,0.5342178344726563,7.1197357177734375,8.811439514160156,8.152496337890625,4.5498809814453125,8.402297973632813,1.9754791259765625,0.6094207763671875,0.5183792114257813,5.57135009765625,0.35108184814453125,0.521575927734375,16486756352,6710886400,8568119296,0
