Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772002893080,8641.768112182617,3750,0,1.0437500000000002,4437.980987548828,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,0,0.5476760864257813,0,0,0,0,82.00961303710938,21.304153442382813,20.51525115966797,50.6712532043457,0,0,0,0,16486756352,6710886400,7644110848,0
199,1772002893080,8641.775787353516,3750,0,1.0437500000000002,4438.012298583984,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16486756352,6710886400,7644127232,0
199,1772002893280,8642.015502929688,3000,0,0.85625,4439.866760253906,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,6.9620208740234375,9.14605712890625,0.7677993774414063,0.917388916015625,2.6146087646484375,5.961967468261719,12.175895690917969,13.653587341308594,11.258804321289063,14.989013671875,1.0190505981445313,5.38336181640625,2.5936508178710938,2.9626617431640625,1.0641708374023438,0.9455642700195313,16486756352,6710886400,7643324416,0
199,1772002893480,7224.869064331055,2400,0,0.74375,4441.412261962891,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,6.056098937988281,12.559181213378906,0.5999374389648438,0.7924575805664063,2.2118148803710938,4.3694610595703125,16.887725830078125,12.956832885742188,9.7576904296875,16.745391845703125,1.1702728271484375,4.8950958251953125,0.9217376708984375,1.7122039794921875,0.25252532958984375,0.7907180786132813,16486756352,6710886400,7643676672,0
199,1772002893680,8642.397338867188,3000,0,0.85625,4442.8880615234375,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,5.7786712646484375,10.773262023925781,0.24236297607421875,0.672088623046875,3.7409210205078125,2.9365158081054688,10.822799682617188,12.829536437988281,7.1337127685546875,16.00525665283203,0.357757568359375,1.9039688110351563,0.16437530517578125,1.296539306640625,0,0.660064697265625,16486756352,6710886400,7642628096,0
199,1772002893881,7225.268997192383,3000,0,0.85625,4444.201416015625,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,5.847770690917969,12.891754150390625,0.345611572265625,0.36745452880859375,1.2281417846679688,4.494598388671875,16.74658966064453,8.221199035644531,10.731956481933594,12.013275146484375,0.6138687133789063,1.1585769653320313,1.4640655517578125,0.7592926025390625,0.65570068359375,0.45975494384765625,16486756352,6710886400,7641628672,0
199,1772002894081,8642.756759643555,1920,1,0.6625,4445.560592651367,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,6.219261169433594,9.337615966796875,0.37056732177734375,1.0061798095703125,1.9852676391601563,4.634544372558594,14.603981018066406,7.5666656494140625,7.953025817871094,20.060325622558594,2.425262451171875,2.6860122680664063,1.58056640625,0.98333740234375,0.9693450927734375,0.6683578491210938,16486756352,6710886400,7641317376,0
199,1772002894281,8642.923950195313,3000,0,0.85625,4446.968856811523,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,5.630302429199219,11.143768310546875,0.9150161743164063,1.37030029296875,6.262031555175781,4.5490875244140625,13.53082275390625,11.455184936523438,13.436424255371094,11.048675537109375,3.4172439575195313,3.1505050659179688,2.8649673461914063,2.0903244018554688,0.688995361328125,1.749176025390625,16486756352,6710886400,7641079808,0
199,1772002894481,8643.129867553711,3000,0,0.85625,4448.276504516602,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,7.176414489746094,10.545059204101563,0.08126068115234375,0.25537872314453125,2.5608062744140625,3.2284469604492188,13.507186889648438,7.514305114746094,7.634223937988281,17.18920135498047,0.7623825073242188,2.8787689208984375,0.6879119873046875,1.0891342163085938,0.24353790283203125,0.1997833251953125,16486756352,6710886400,7643430912,0
199,1772002894681,7225.868804931641,3750,0,1.0437500000000002,4449.581771850586,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,6.0844879150390625,10.737548828125,0.8651962280273438,2.5192413330078125,1.6262359619140625,7.468025207519531,15.028549194335938,7.776161193847656,7.619926452636719,17.31555938720703,0.8372879028320313,1.3122711181640625,0.8878250122070313,1.7995681762695313,1.420166015625,0.6320648193359375,16486756352,6710886400,7642816512,0
