Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771996515445,3387.3485565185547,4150,0,1.19375,29774.45590209961,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,22.41313934326172,14.1688232421875,35.545555114746094,11.329299926757813,19.249359130859375,12.608146667480469,43.421669006347656,18.752365112304688,30.89685821533203,7.709442138671875,93.58758544921875,65.53933715820313,43.982303619384766,45.03538131713867,7.413970947265625,7.410942077636719,16486756352,6710886400,7803506688,0
200,1771996515445,3387.3543853759766,4200,0,1.21875,29774.479248046875,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,47.17056655883789,2.1595687866210938,0,0,93.92121887207031,100,0,0,100,62.777442932128906,0,0,0,0,16486756352,6710886400,7803523072,0
200,1771996515645,4416.520263671875,3750,0,1.0437500000000002,29778.85073852539,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,19.358688354492188,7.681114196777344,19.096664428710938,18.22716522216797,10.2388916015625,1.6099853515625,20.045555114746094,9.024932861328125,20.193344116210938,9.967430114746094,59.4195442199707,48.74987030029297,8.751327514648438,4.7100830078125,4.433433532714844,4.3803558349609375,16486756352,6710886400,7745650688,0
199,1771996515845,1930.8644561767578,4525,0,1.36875,29780.265060424805,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,16.982322692871094,4.6927032470703125,1.612335205078125,1.2321548461914063,4.632240295410156,2.6383285522460938,13.338226318359375,7.1664581298828125,14.056144714355469,11.322151184082031,12.273643493652344,3.7524490356445313,1.339813232421875,1.8790664672851563,0.6423187255859375,0.7060317993164063,16486756352,6710886400,7742521344,0
199,1771996516046,4416.747619628906,3750,0,1.0437500000000002,29781.338348388672,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,14.582260131835938,2.2836990356445313,0.2620086669921875,0.16390228271484375,3.4574127197265625,0.7995147705078125,6.9539947509765625,5.184120178222656,8.746536254882813,3.4998245239257813,2.3450393676757813,3.751495361328125,1.20623779296875,0.7004013061523438,0.0505523681640625,0.3840484619140625,16486756352,6710886400,7743741952,0
199,1771996516246,4416.836044311523,3750,1,0.6625,29782.29216003418,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,13.010887145996094,1.7492218017578125,0.219451904296875,0,3.958648681640625,1.0200119018554688,5.824104309082031,3.1061248779296875,12.285995483398438,2.6592559814453125,1.4534454345703125,0.03755950927734375,1.562469482421875,0.43698883056640625,0.463470458984375,0.15831756591796875,16486756352,6710886400,7742771200,0
200,1771996516446,3388.0077209472656,2000,1,0.675,29783.22914123535,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,12.593727111816406,1.9111480712890625,0,0.01178741455078125,4.896492004394531,1.5883255004882813,8.547317504882813,3.6788406372070313,9.893486022949219,3.756011962890625,2.3318634033203125,0.28740692138671875,1.08514404296875,0.5525360107421875,0.25634002685546875,0,16486756352,6710886400,7734018048,0
199,1771996516647,3388.0931396484375,2000,1,0.675,29784.206115722656,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,11.593406677246094,1.2219314575195313,0,0,0.9328155517578125,0.8712539672851563,9.382110595703125,4.16796875,10.181221008300781,3.0418930053710938,4.199455261230469,0.45349884033203125,1.0214004516601563,0.2252960205078125,0,0,16486756352,6710886400,7733993472,0
199,1771996516847,1931.2810821533203,3000,0,0.8625,29785.1668548584,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,13.410568237304688,1.480865478515625,0.0714263916015625,0.25475311279296875,3.4807815551757813,0.7895736694335938,9.105522155761719,3.7407302856445313,10.502342224121094,7.619415283203125,2.382598876953125,1.0519638061523438,1.6460800170898438,0.7839813232421875,0.7050704956054688,0.1659088134765625,16486756352,6710886400,7731212288,0
199,1771996517047,4417.148254394531,2000,1,0.675,29786.156021118164,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,11.996139526367188,1.7978515625,0.5454635620117188,0.6596603393554688,3.355438232421875,1.2602310180664063,8.899345397949219,3.7014923095703125,10.7166748046875,3.15447998046875,4.5441131591796875,0.85986328125,1.2064132690429688,0.8150405883789063,0.959747314453125,0.9940338134765625,16486756352,6710886400,7730950144,0
200,1771996517248,4417.227828979492,2400,0,0.74375,29787.0731048584,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,12.709358215332031,0.89007568359375,0,0,3.7731399536132813,0.5190582275390625,3.6173629760742188,4.5661163330078125,11.979576110839844,1.0295181274414063,2.6056289672851563,0.19133758544921875,0.98968505859375,0,0,0,16486756352,6710886400,7730745344,0
