Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772006843864,6895.835983276367,2650,0,0.7875,30286.71221923828,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,18.12633514404297,25.815147399902344,2.1298294067382813,2.1261444091796875,55.61064910888672,52.295936584472656,27.5697021484375,23.533973693847656,29.37963104248047,18.709548950195313,2.1421356201171875,2.1384429931640625,2.1372146606445313,2.1347503662109375,2.1335220336914063,2.1310653686523438,16486756352,6710886400,8407617536,0
199,1772006843865,6895.838790893555,2650,0,0.7875,30286.726638793945,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,97.34406280517578,100,29.77385711669922,29.78166961669922,46.678123474121094,50.001953125,31.71112823486328,66.60938262939453,91.79783630371094,87.41162872314453,29.60590362548828,29.60980987548828,29.64105987548828,29.64105987548828,29.69573974609375,29.71917724609375,16486756352,6710886400,8407699456,0
199,1772006844065,11467.784469604492,1800,2,0.6375,30287.53825378418,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,3.5065460205078125,11.712165832519531,0,0,2.681060791015625,5.326019287109375,13.565986633300781,20.291397094726563,17.801406860351563,14.053306579589844,0,0,0,0,0,0,16486756352,6710886400,8407130112,0
199,1772006844265,6895.917755126953,2120,0,0.7,30288.399932861328,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,8.675590515136719,17.755172729492188,0.2476959228515625,0.2476959228515625,0.24764251708984375,0.24764251708984375,14.004745483398438,20.15753173828125,19.526275634765625,17.386375427246094,0.24794769287109375,0.2478485107421875,0.2478485107421875,0.2478485107421875,0.24779510498046875,0.24779510498046875,16486756352,6710886400,8407031808,0
199,1772006844465,11467.963973999023,2650,0,0.775,30289.265426635742,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,14.279861450195313,18.250648498535156,0,0,0,0,13.238754272460938,18.165550231933594,13.8037109375,15.625358581542969,0,0,0,0,0,0,16486756352,6710886400,8405413888,0
199,1772006844665,11468.064926147461,2650,0,0.775,30290.0887298584,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,0.31642913818359375,0.29058074951171875,0.28987884521484375,0.28983306884765625,0.28973388671875,0.28968048095703125,25.1207275390625,29.532691955566406,23.416221618652344,21.309898376464844,0.290374755859375,0.2903289794921875,0.29027557373046875,0.29007720947265625,0.29003143310546875,0.2899322509765625,16486756352,6710886400,8402038784,0
199,1772006844866,11468.208236694336,2650,0,0.7875,30290.9736328125,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,0.1411895751953125,0.0590362548828125,0.0584869384765625,0.05838775634765625,0.058685302734375,0.05858612060546875,24.452682495117188,25.843551635742188,27.864784240722656,25.11712646484375,0.05963134765625,0.05948638916015625,0.05933380126953125,0.059234619140625,0.058685302734375,0.058685302734375,16486756352,6710886400,8402034688,0
199,1772006845066,11468.313201904297,2650,0,0.775,30291.79425048828,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,15.806037902832031,21.62920379638672,18.804031372070313,23.76799774169922,0,0,0,0,0,0,16486756352,6710886400,8401842176,0
199,1772006845266,9880.900253295898,2650,0,0.775,30292.62713623047,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,18.96349334716797,21.471946716308594,23.983917236328125,22.24512481689453,0,0,0,0,0,0,16486756352,6710886400,8401821696,0
200,1772006845467,11468.515426635742,2650,0,0.7875,30293.446395874023,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,5.118202209472656,6.877815246582031,0.27043914794921875,0.2703857421875,0.2703399658203125,0.27028656005859375,15.163932800292969,25.245216369628906,20.812545776367188,15.968673706054688,0.270782470703125,0.2707366943359375,0.27068328857421875,0.27063751220703125,0.270538330078125,0.27048492431640625,16486756352,6710886400,8401817600,0
200,1772006845667,9881.044494628906,2650,0,0.7875,30294.35075378418,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,13.582138061523438,31.369247436523438,0.0452880859375,0.04523468017578125,0.04523468017578125,0.04518890380859375,14.71173095703125,17.99333953857422,10.953575134277344,21.76605987548828,0.04583740234375,0.045684814453125,0.04563140869140625,0.0454864501953125,0.04543304443359375,0.04538726806640625,16486756352,6710886400,8402235392,0
199,1772006845868,11468.71174621582,2120,0,0.6875,30295.247634887695,2000,2000,1808,1808,1808,1808,2000,1808,1808,1808,1808,1808,1808,1808,1808,1808,1.5103225708007813,3.1296463012695313,0,0,0,0,22.305572509765625,27.788497924804688,20.262344360351563,21.650306701660156,0,0,0,0,0,0,16486756352,6710886400,8401850368,0
