Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772008322406,12216.770629882813,2650,0,0.7875,35538.45425415039,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,39.63177490234375,49.96965789794922,0,0,0,0,50.937801361083984,51.59978103637695,27.917526245117188,39.004276275634766,0,0,0,0,0,0,16486756352,6710886400,8505376768,0
199,1772008322406,12216.773864746094,2650,0,0.7875,35538.46890258789,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,48.85160827636719,0,0,0,0,0,98.73177337646484,54.02436447143555,95.91571807861328,100,0,0,0,0,0,0,16486756352,6710886400,8505401344,0
199,1772008322607,10462.192199707031,2650,0,0.7875,35539.46859741211,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,17.003700256347656,18.574005126953125,0.2357177734375,0.2357635498046875,0.2353668212890625,0.2353668212890625,21.13361358642578,18.149658203125,20.01697540283203,23.713417053222656,0.235565185546875,0.2357177734375,0.2353668212890625,0.23541259765625,0.2359619140625,0.2359619140625,16486756352,6710886400,8502468608,0
199,1772008322807,12216.939804077148,1400,2,0.63125,35540.40380859375,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,20.095748901367188,16.537513732910156,0,0,0,0,18.16839599609375,21.11945343017578,10.85113525390625,14.74560546875,0,0,0,0,0,0,16486756352,6710886400,8500981760,0
199,1772008323007,10462.375793457031,2650,0,0.775,35541.28356933594,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0.5899734497070313,0.5780258178710938,0.578125,0.578125,0.578125,0.578125,24.508895874023438,20.912452697753906,26.16033172607422,22.13336944580078,0.5780258178710938,0.5780258178710938,0.5780258178710938,0.5780258178710938,0.5780715942382813,0.5780715942382813,16486756352,6710886400,8500924416,0
199,1772008323208,12217.140594482422,2650,0,0.775,35542.17547607422,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,27.333953857421875,20.20531463623047,26.3995361328125,22.24805450439453,0,0,0,0,0,0,16486756352,6710886400,8500535296,0
199,1772008323408,10462.591247558594,2120,0,0.6875,35543.122146606445,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0.13631439208984375,0.12519073486328125,0.1328277587890625,0.1328277587890625,0.1328277587890625,0.1328277587890625,26.904953002929688,30.20098114013672,25.924407958984375,28.6416015625,0.13287353515625,0.13287353515625,0.13287353515625,0.13287353515625,0.13287353515625,0.13287353515625,16486756352,6710886400,8501342208,0
199,1772008323608,12217.385269165039,2650,0,0.775,35543.98516845703,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0.4182586669921875,0.3232421875,0.33221435546875,0.3321685791015625,0.332366943359375,0.332366943359375,21.89368438720703,24.028404235839844,23.378280639648438,22.39794158935547,0.332763671875,0.33286285400390625,0.332763671875,0.33266448974609375,0.3324127197265625,0.3321685791015625,16486756352,6710886400,8501313536,0
200,1772008323808,12217.507019042969,1800,2,0.6375,35544.89643859863,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,26.765289306640625,22.28472137451172,25.149391174316406,22.432655334472656,0,0,0,0,0,0,16486756352,6710886400,8501035008,0
199,1772008324009,12217.60531616211,2650,0,0.775,35545.819427490234,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0.39073944091796875,0.3563690185546875,0.3563690185546875,0.35631561279296875,0.35631561279296875,0.35626983642578125,23.340110778808594,23.104354858398438,25.43097686767578,18.09748077392578,0.35642242431640625,0.35642242431640625,0.3563690185546875,0.3563690185546875,0.35631561279296875,0.35631561279296875,16486756352,6710886400,8500469760,0
199,1772008324210,10462.971603393555,2650,2,0.63125,35546.7091217041,1808,1808,1808,1808,1808,1808,1808,2000,2000,2000,1808,1808,1808,1808,1808,1808,0.17670440673828125,0.1656646728515625,0.08251190185546875,0.0822601318359375,0.0818634033203125,0.08171844482421875,23.075119018554688,21.102806091308594,27.954803466796875,22.22087860107422,0.08444976806640625,0.08409881591796875,0.08380126953125,0.08355712890625,0.083160400390625,0.08290863037109375,16486756352,6710886400,8500465664,0
