Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772018638651,17902.709259033203,2650,0,0.7875,14885.592102050781,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,40.39484405517578,33.291038513183594,1.446563720703125,1.4455032348632813,27.436050415039063,21.132720947265625,33.90222930908203,58.04121780395508,96.97364044189453,72.09762573242188,1.4476165771484375,1.4476165771484375,13.870292663574219,37.693111419677734,1.4476165771484375,1.4476165771484375,16486756352,6710886400,7949938688,0
199,1772018638652,17902.72998046875,2650,0,0.7875,14885.728302001953,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,31.095672607421875,11.051521301269531,0.9820556640625,0.9820556640625,26.160919189453125,10.462074279785156,14.905807495117188,17.36614990234375,75.65739440917969,33.75701904296875,0.9706039428710938,0.9711227416992188,26.58789825439453,56.474491119384766,0.9747695922851563,0.9799728393554688,16486756352,6710886400,7950061568,0
200,1772018638852,15182.874465942383,2650,0,0.775,14886.486343383789,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,1.7951889038085938,0.7981033325195313,0.0089874267578125,0.00868988037109375,2.1071548461914063,0.727325439453125,15.712379455566406,18.103736877441406,24.519859313964844,16.67730712890625,0.00978851318359375,0.0096893310546875,0.7451095581054688,1.0258102416992188,0.0092926025390625,0.00919342041015625,16486756352,6710886400,7946772480,0
199,1772018639053,17903.09359741211,2650,0,0.78125,14887.251937866211,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,18.44989013671875,21.051986694335938,24.664108276367188,28.30780792236328,0,0,0,0,0,0,16486756352,6710886400,7946575872,0
199,1772018639253,17903.221908569336,2650,0,0.775,14887.933090209961,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,22.798179626464844,19.934593200683594,23.49205780029297,15.948837280273438,0,0,0,0,0,0,16486756352,6710886400,7944450048,0
199,1772018639453,17903.362213134766,2650,0,0.775,14888.403244018555,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,0,0,0,0,0,0,23.59569549560547,21.36894989013672,26.08704376220703,25.514938354492188,0,0,0,0,0,0,16486756352,6710886400,7939829760,0
200,1772018639653,15183.22720336914,1500,2,0.63125,14888.892211914063,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,0.25785064697265625,0.23693084716796875,0.23553466796875,0.2353363037109375,0.235137939453125,0.2349853515625,23.504623413085938,18.41558837890625,24.530349731445313,26.866065979003906,0.2365264892578125,0.23638153076171875,0.23622894287109375,0.23598480224609375,0.23583221435546875,0.23567962646484375,16486756352,6710886400,7939579904,0
199,1772018639854,15183.29866027832,2650,0,0.775,14889.325988769531,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,0.077117919921875,0.07686614990234375,0.05918121337890625,0.05918121337890625,0.0610198974609375,0.06111907958984375,21.482223510742188,21.65483856201172,26.865394592285156,24.9254150390625,0.0608673095703125,0.06052398681640625,0.062255859375,0.06191253662109375,0.05997467041015625,0.0599212646484375,16486756352,6710886400,7938752512,0
200,1772018640054,15183.399429321289,2650,0,0.775,14889.837188720703,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,0.907073974609375,1.1235427856445313,0,0,0,0,26.59142303466797,22.116806030273438,40.6117057800293,25.85888671875,0,0,0,0,0,0,16486756352,6710886400,7939268608,0
199,1772018640254,17903.949020385742,2650,0,0.79375,14890.35385131836,1808,1808,1808,1808,2000,1808,2000,1808,2000,2000,1808,1808,1808,1808,1808,1808,12.343917846679688,12.326461791992188,0.019256591796875,0.01915740966796875,0.01905059814453125,0.0189056396484375,15.229560852050781,13.018592834472656,20.45844268798828,21.21851348876953,0.020050048828125,0.0198516845703125,0.01975250244140625,0.01955413818359375,0.019500732421875,0.01935577392578125,16486756352,6710886400,7938457600,0
